trialIndex,experimentType,partnerAgentType,currentPlayer,participantID,roomId,humanPlayerIndex,aiPlayerIndex,partnerFallbackOccurred,partnerFallbackReason,partnerFallbackStage,partnerFallbackTime,partnerFallbackAIType,collaborationSucceeded,player1GoalReachedStep,player2GoalReachedStep,newGoalPresented,newGoalPosition,distanceCondition,isNewGoalCloserToPlayer2,trialStartTime,gptErrorEvents,currentPlayerIndex,player1Trajectory,player2Trajectory,player1Actions,player2Actions,player1RT,player2RT,player1CurrentGoal,player2CurrentGoal,player1FirstDetectedGoal,player2FirstDetectedGoal,player1FinalReachedGoal,player2FinalReachedGoal,firstDetectedSharedGoal,_finalized,completed,endTime,newGoalPresentedTime,totalSteps,source_file,file_id
6,2P3G,human,1,651b249337102ada9fee4951,9a6ddc72-01b2-432c-848d-7629f2ff5bd7,,,False,,,,,1.0,23,24,True,"[7,9]",closer_to_player1,0.0,1757695269874,[],"[0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1]","[[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[7,8],[6,8],[5,8],[4,8],[3,8],[2,8]]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[6,8],[5,8],[4,8],[3,8],[2,8]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[635,891,1107,1403,1659,1883,2883,3067,4707,4923,5243,5603]","[947,1211,1456,1720,1957,2292,2599,3118,4156,5180,5570,5745]","[null,null,null,null,null,null,0,0,0,0,0,0]","[null,null,null,null,null,null,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695275619,14.0,24,experiment_data_651b249337102ada9fee4951_room_9a6ddc72-01b2-432c-848d-7629f2ff5bd7_2025-09-12T16-43-42-103Z.xlsx,experiment_data_651b249337102ada9fee4951_room_9a6ddc72-01b2-432c-848d-7629f2ff5bd7_2025-09-12T16-43-42-103Z.xlsx
7,2P3G,human,1,651b249337102ada9fee4951,9a6ddc72-01b2-432c-848d-7629f2ff5bd7,,,False,,,,,1.0,28,26,True,"[11,7]",equal_to_both,0.0,1757695277622,[],"[1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0]","[[7,0],[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[711,959,1215,1399,1551,1767,2143,2743,2943,3415,3759,4023,4695,5183]","[689,865,1075,1292,1545,1757,2122,2429,2878,3444,3767,4095,4477,4681]","[null,null,null,null,null,null,null,0,0,0,0,0,0,0]","[null,null,null,null,null,null,null,0,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695282806,16.0,28,experiment_data_651b249337102ada9fee4951_room_9a6ddc72-01b2-432c-848d-7629f2ff5bd7_2025-09-12T16-43-42-103Z.xlsx,experiment_data_651b249337102ada9fee4951_room_9a6ddc72-01b2-432c-848d-7629f2ff5bd7_2025-09-12T16-43-42-103Z.xlsx
8,2P3G,human,1,651b249337102ada9fee4951,9a6ddc72-01b2-432c-848d-7629f2ff5bd7,,,False,,,,,1.0,22,21,False,,no_new_goal,,1757695284809,[],"[1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0]","[[7,11],[7,10],[7,9],[7,8],[7,7],[7,6],[6,6],[5,6],[4,6],[3,6],[2,6]]","[[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[6,6],[5,6],[4,6],[3,6],[2,6]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[1020,1180,1444,1636,1868,2908,3084,3436,3748,4660,4876]","[976,1276,1581,1877,2183,2575,3286,3741,4048,4347,4664]","[null,null,null,null,null,0,0,0,0,0,0]","[null,null,null,null,null,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695289685,,22,experiment_data_651b249337102ada9fee4951_room_9a6ddc72-01b2-432c-848d-7629f2ff5bd7_2025-09-12T16-43-42-103Z.xlsx,experiment_data_651b249337102ada9fee4951_room_9a6ddc72-01b2-432c-848d-7629f2ff5bd7_2025-09-12T16-43-42-103Z.xlsx
9,2P3G,human,1,651b249337102ada9fee4951,9a6ddc72-01b2-432c-848d-7629f2ff5bd7,,,False,,,,,1.0,27,26,False,,no_new_goal,,1757695291690,[],"[0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0]","[[13,7],[14,7],[14,7],[13,7],[12,7],[11,7],[10,7],[9,7],[8,7],[8,8],[8,9],[8,10],[8,11],[8,12],[8,13]]","[[3,7],[4,7],[5,7],[6,7],[7,7],[8,7],[8,8],[8,9],[8,10],[8,11],[8,12],[8,13]]","[[1,0],[1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]","[[1,0],[1,0],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]","[659,963,1331,1539,1723,1907,2155,2763,3587,3811,4059,4699,4963,5579,5851]","[1425,1747,2039,2340,2684,3312,3927,4438,4702,5014,5361,5675]","[null,null,null,null,null,null,null,null,1,1,1,1,1,1,1]","[null,null,null,null,null,1,1,1,1,1,1,1]",1.0,1.0,1,1,1.0,False,True,1757695297542,,27,experiment_data_651b249337102ada9fee4951_room_9a6ddc72-01b2-432c-848d-7629f2ff5bd7_2025-09-12T16-43-42-103Z.xlsx,experiment_data_651b249337102ada9fee4951_room_9a6ddc72-01b2-432c-848d-7629f2ff5bd7_2025-09-12T16-43-42-103Z.xlsx
10,2P3G,human,1,651b249337102ada9fee4951,9a6ddc72-01b2-432c-848d-7629f2ff5bd7,,,False,,,,,1.0,24,25,True,"[4,3]",equal_to_both,0.0,1757695299546,[],"[1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1]","[[12,7],[11,7],[10,7],[9,7],[8,7],[7,7],[6,7],[6,6],[6,5],[6,4],[6,3],[6,2]]","[[0,7],[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[6,6],[6,5],[6,4],[6,3],[6,2]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[[-1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[955,1139,1323,1499,1691,2163,3827,4003,4235,4915,6923,7235]","[781,1428,1718,2112,2312,2624,2924,3444,4189,4877,5475,6413,7441]","[null,null,null,null,null,null,0,0,0,0,0,0]","[null,null,null,null,null,null,null,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695306987,15.0,25,experiment_data_651b249337102ada9fee4951_room_9a6ddc72-01b2-432c-848d-7629f2ff5bd7_2025-09-12T16-43-42-103Z.xlsx,experiment_data_651b249337102ada9fee4951_room_9a6ddc72-01b2-432c-848d-7629f2ff5bd7_2025-09-12T16-43-42-103Z.xlsx
11,2P3G,human,1,651b249337102ada9fee4951,9a6ddc72-01b2-432c-848d-7629f2ff5bd7,,,False,,,,,1.0,26,25,True,"[9,9]",closer_to_player2,0.0,1757695308990,[],"[1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0]","[[7,14],[7,14],[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[6,9],[5,9],[4,9],[3,9],[2,9],[1,9]]","[[7,4],[7,5],[7,6],[7,7],[7,8],[7,9],[6,9],[5,9],[4,9],[3,9],[2,9],[1,9]]","[[0,1],[0,1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[815,1047,1616,1815,2007,2191,2407,2943,3223,3520,4616,4831,5511,5711]","[758,1014,1372,1612,1985,2364,3023,3835,4342,4957,5264,5516]","[null,null,null,null,null,null,null,0,0,0,0,0,0,0]","[null,null,null,null,null,0,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695314702,14.0,26,experiment_data_651b249337102ada9fee4951_room_9a6ddc72-01b2-432c-848d-7629f2ff5bd7_2025-09-12T16-43-42-103Z.xlsx,experiment_data_651b249337102ada9fee4951_room_9a6ddc72-01b2-432c-848d-7629f2ff5bd7_2025-09-12T16-43-42-103Z.xlsx
0,2P3G,human,1,6527f153bea7b2d7c0d556e4,752d4cef-6dc3-4d68-9d9d-0815e9d70bae,,,False,,,,,1.0,21,24,True,"[8,6]",closer_to_player2,0.0,1757787927479,[],"[0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1]","[[7,2],[7,1],[7,0],[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[8,7],[9,7],[8,7]]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[8,7],[8,8],[8,7]]","[[0,-1],[0,-1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[1,0],[1,0],[-1,0],[0,-1]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[0,1],[0,-1],[0,-1]]","[2979,3366,3888,5974,6214,6650,6950,7450,7632,11520,11998,13537,15370]","[6181,7024,7727,8379,9141,9717,10303,10980,15818,16431,16682]","[null,null,null,null,null,null,null,null,null,1,2,2,2]","[null,null,null,null,null,null,null,1,2,2,2]",1.0,1.0,2,2,1.0,False,True,1757787944161,18.0,24,experiment_data_6527f153bea7b2d7c0d556e4_room_752d4cef-6dc3-4d68-9d9d-0815e9d70bae_2025-09-13T18-32-16-415Z.xlsx,experiment_data_6527f153bea7b2d7c0d556e4_room_752d4cef-6dc3-4d68-9d9d-0815e9d70bae_2025-09-13T18-32-16-415Z.xlsx
1,2P3G,human,1,6527f153bea7b2d7c0d556e4,752d4cef-6dc3-4d68-9d9d-0815e9d70bae,,,False,,,,,1.0,46,45,False,,no_new_goal,,1757787946177,[],"[0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0]","[[7,1],[7,0],[8,0],[7,0],[7,1],[8,1],[8,2],[7,2],[7,3],[8,3],[8,4],[8,3],[7,3],[6,3],[6,4],[7,4],[7,5],[7,6],[7,7],[7,6],[7,7],[6,7],[5,7],[5,8],[4,8],[3,8],[2,8],[1,8]]","[[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[7,6],[7,5],[8,5],[8,6],[8,7],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7]]","[[0,-1],[1,0],[-1,0],[0,1],[1,0],[0,1],[-1,0],[0,1],[1,0],[0,1],[0,-1],[-1,0],[-1,0],[0,1],[1,0],[0,1],[0,1],[0,1],[0,-1],[0,1],[-1,0],[-1,0],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[463,633,1116,1229,1422,1586,1687,1856,2026,2153,2309,2419,2606,2708,2838,3016,3192,3392,3634,5746,9249,9792,10043,10252,10548,12137,14251,18649]","[1648,1979,2769,3380,3607,4100,4323,4517,5739,6597,7028,7834,8884,9461,10176,11820,14020,18144]","[null,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0]","[null,null,null,null,null,null,null,null,1,1,1,0,0,0,0,0,0,0]",1.0,1.0,0,0,1.0,False,True,1757787964827,,46,experiment_data_6527f153bea7b2d7c0d556e4_room_752d4cef-6dc3-4d68-9d9d-0815e9d70bae_2025-09-13T18-32-16-415Z.xlsx,experiment_data_6527f153bea7b2d7c0d556e4_room_752d4cef-6dc3-4d68-9d9d-0815e9d70bae_2025-09-13T18-32-16-415Z.xlsx
2,2P3G,human,1,6527f153bea7b2d7c0d556e4,752d4cef-6dc3-4d68-9d9d-0815e9d70bae,,,False,,,,,0.0,19,-1,True,"[7,5]",closer_to_player1,0.0,1757787966856,[],"[1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[7,6]]","[[14,7],[13,7],[12,7],[11,7],[10,7],[9,7],[8,7],[7,7],[7,6],[7,5],[7,4],[7,3],[7,2],[7,1],[6,1],[6,2],[6,3],[6,4],[6,5],[6,6],[6,7],[7,7],[8,7],[8,8],[8,9],[8,10],[9,10],[10,10],[10,9],[11,9],[12,9],[12,10],[11,10],[10,10],[9,10],[8,10],[8,9],[8,8],[8,7],[8,6],[8,5],[8,4],[8,3],[8,2],[8,3],[8,4],[8,5],[8,6],[8,7],[8,8],[8,9],[8,10],[8,11],[8,12],[8,13],[8,14],[8,14]]","[[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[1,0],[1,0],[0,1],[0,1],[0,1],[1,0],[1,0],[0,-1],[1,0],[1,0],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0]]","[9631,9855,10057,10210,10373,10560,10726,10935,11230]","[2396,2771,2989,3411,3818,4056,4272,8620,8891,9769,12143,12358,12542,16665,17069,17289,17600,17859,18130,18680,19065,19462,20828,27622,27991,29383,29751,30685,32057,33166,33697,34209,34509,35092,36419,36843,37138,37345,37522,46750,46954,47151,47357,47766,47964,48151,48333,48733,48733,49074,49274,49459,49655,49846,50051,50381,50784]","[null,null,null,null,null,null,null,0,2]","[null,null,null,null,null,null,null,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,0,0,2,2,2,2,2,2,1,1,1,1,1,1,1,1]",0.0,0.0,2,-1,0.0,False,False,1757788016131,18.0,60,experiment_data_6527f153bea7b2d7c0d556e4_room_752d4cef-6dc3-4d68-9d9d-0815e9d70bae_2025-09-13T18-32-16-415Z.xlsx,experiment_data_6527f153bea7b2d7c0d556e4_room_752d4cef-6dc3-4d68-9d9d-0815e9d70bae_2025-09-13T18-32-16-415Z.xlsx
3,2P3G,human,1,6527f153bea7b2d7c0d556e4,752d4cef-6dc3-4d68-9d9d-0815e9d70bae,,,False,,,,,1.0,56,55,False,,no_new_goal,,1757788018143,[],"[1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[8,7],[9,7],[10,7],[11,7],[12,7],[13,7],[12,7],[11,7],[10,7],[9,7],[8,7],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]","[[7,0],[7,1],[7,2],[6,2],[6,3],[6,4],[6,5],[7,5],[7,6],[7,7],[7,6],[7,5],[7,4],[7,3],[7,2],[7,1],[6,1],[5,1],[4,1],[3,1],[2,1],[1,1],[0,1],[0,1],[0,1],[0,2],[0,3],[0,4],[0,5],[0,6]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,1],[0,1],[-1,0],[0,1],[0,1],[0,1],[1,0],[0,1],[0,1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]","[1728,1983,2257,2523,2765,3097,3341,3702,3901,4184,4530,4701,5305,12165,12674,12793,12916,13041,13159,13283,13404,13525,13648,13773,14717,17236]","[517,863,1050,1446,1675,1843,2176,3671,7151,7605,7847,8046,8232,9858,10776,11148,11715,12063,12381,13894,14106,14685,14888,15133,15431,15689,15887,16104,16296,16856]","[null,null,null,null,null,null,null,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0]","[null,null,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",1.0,0.0,0,0,1.0,False,True,1757788035380,,56,experiment_data_6527f153bea7b2d7c0d556e4_room_752d4cef-6dc3-4d68-9d9d-0815e9d70bae_2025-09-13T18-32-16-415Z.xlsx,experiment_data_6527f153bea7b2d7c0d556e4_room_752d4cef-6dc3-4d68-9d9d-0815e9d70bae_2025-09-13T18-32-16-415Z.xlsx
4,2P3G,human,1,6527f153bea7b2d7c0d556e4,752d4cef-6dc3-4d68-9d9d-0815e9d70bae,,,False,,,,,0.0,-1,-1,True,"[2,8]",closer_to_player2,1.0,1757788037392,[],"[1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1]","[[7,0],[8,0],[8,1],[7,1],[8,1],[7,1],[8,1],[9,1],[10,1],[11,1],[12,1],[11,1],[12,1],[13,1],[14,1],[14,1],[14,1],[14,1],[13,1],[12,1],[11,1],[10,1],[9,1],[8,1],[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[8,6],[9,6],[10,6],[11,6],[12,6],[12,7],[13,7]]","[[7,14],[6,14],[5,14],[4,14],[3,14],[2,14],[3,14],[4,14],[5,14],[6,14],[6,13],[6,12],[7,12],[8,12],[9,12],[10,12],[11,12],[12,12],[13,12],[14,12],[14,11],[14,10],[13,10],[12,10],[11,10],[10,10],[10,9],[11,9],[12,9],[13,9],[14,9]]","[[1,0],[0,1],[-1,0],[1,0],[-1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[-1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0],[0,1],[1,0],[1,0]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[1,0],[1,0],[1,0],[1,0],[0,-1]]","[7120,7739,8705,8924,9041,9161,9359,9545,9687,9900,10003,10116,10305,10468,10645,10799,10999,11627,11942,12445,12567,12690,12813,12936,13484,13603,13733,13853,13979,14542,14662,14789,14908,15030,15135,15290,16220]","[5032,5483,7102,8266,8492,8980,9231,9562,9836,10400,10597,10736,10953,11112,11313,11501,11689,11931,12391,12661,13182,13584,13897,14232,14875,15550,15842,16112,16369,16791,16969]","[1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1]","[0,0,0,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1.0,0.0,-1,-1,0.0,False,False,1757788052527,8.0,60,experiment_data_6527f153bea7b2d7c0d556e4_room_752d4cef-6dc3-4d68-9d9d-0815e9d70bae_2025-09-13T18-32-16-415Z.xlsx,experiment_data_6527f153bea7b2d7c0d556e4_room_752d4cef-6dc3-4d68-9d9d-0815e9d70bae_2025-09-13T18-32-16-415Z.xlsx
5,2P3G,human,1,6527f153bea7b2d7c0d556e4,752d4cef-6dc3-4d68-9d9d-0815e9d70bae,,,False,,,,,0.0,29,-1,True,"[11,11]",equal_to_both,0.0,1757788054545,[],"[1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[0,7],[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[6,8],[6,9],[6,10],[6,11],[6,12],[6,13]]","[[14,7],[14,6],[14,6],[14,6],[14,7],[14,8],[14,9],[14,10],[13,10],[12,10],[11,10],[10,10],[9,10],[8,10],[8,11],[8,12],[8,13],[8,14],[7,14],[7,14],[8,14],[8,13],[9,13],[9,14],[9,14],[9,14],[9,14],[9,14],[9,14],[9,14],[9,14],[9,14],[9,14],[9,14],[9,13],[9,12],[9,11],[9,10],[9,9],[9,8],[9,7],[8,7],[7,7],[6,7],[7,7],[8,7],[9,7],[10,7],[11,7]]","[[-1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[1,0]]","[[0,-1],[1,0],[1,0],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1],[0,1],[-1,0],[0,1],[1,0],[0,-1],[1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0]]","[1411,1930,2434,2553,2681,2802,2925,3141,3646,3766,3891,4012,4130,7504]","[12,379,595,4152,4339,4554,5081,5612,5809,5980,6163,6377,6566,7147,7394,7613,7831,8177,9193,9518,9839,10143,10561,10935,11530,11776,11930,12113,12290,12455,12619,12789,15564,16039,16275,16463,16991,17407,18074,18612,22845,23087,23534,24110,24396,24590,24795,25031,25629]","[null,null,null,null,null,null,null,1,1,1,1,1,1,1]","[0,0,0,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]",1.0,0.0,1,-1,1.0,False,False,1757788079136,17.0,60,experiment_data_6527f153bea7b2d7c0d556e4_room_752d4cef-6dc3-4d68-9d9d-0815e9d70bae_2025-09-13T18-32-16-415Z.xlsx,experiment_data_6527f153bea7b2d7c0d556e4_room_752d4cef-6dc3-4d68-9d9d-0815e9d70bae_2025-09-13T18-32-16-415Z.xlsx
6,2P3G,human,1,6527f153bea7b2d7c0d556e4,752d4cef-6dc3-4d68-9d9d-0815e9d70bae,,,False,,,,,0.0,-1,-1,True,"[8,9]",closer_to_player1,0.0,1757788081160,[],"[1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0]","[[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[7,8],[8,8],[7,8],[6,8],[7,8],[6,8],[5,8],[4,8],[5,8],[6,8],[7,8],[8,8],[8,7],[8,8],[8,7],[8,8],[8,7],[8,6],[8,5],[8,6],[8,7],[8,8],[8,7],[8,8],[8,7],[8,8],[8,7],[8,8],[8,7],[8,8],[8,7],[8,8],[8,7],[8,8],[8,7],[8,8],[8,7],[8,8],[8,7],[8,8]]","[[7,14],[8,14],[9,14],[9,13],[9,12],[9,11],[9,10],[9,9],[9,8],[9,7],[8,7],[7,7],[7,8],[6,8],[6,9],[6,10]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[1,0],[-1,0],[-1,0],[1,0],[-1,0],[-1,0],[-1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,1],[0,-1],[0,1],[0,-1],[0,-1],[0,-1],[0,1],[0,1],[0,1],[0,-1],[0,1],[0,-1],[0,1],[0,-1],[0,1],[0,-1],[0,1],[0,-1],[0,1],[0,-1],[0,1],[0,-1],[0,1],[0,-1],[0,1],[0,-1],[0,1],[0,-1]]","[[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[0,1],[-1,0],[0,1],[0,1],[0,1]]","[516,1015,1140,1260,1383,1509,1830,1936,2097,2298,2429,2610,2776,3086,3234,3425,3876,4079,4202,4334,4461,4586,4749,4977,5100,5330,5592,5751,5922,6077,6229,6372,6505,6645,6791,6933,7075,7188,7321,7426,7556,7678,7800,7909,8043,8158]","[483,966,2518,3605,4083,4823,5080,5350,5657,6284,6622,6862,7160,7628,7825,8001]","[null,null,null,null,null,null,1,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2]",1.0,1.0,-1,-1,1.0,False,False,1757788089162,9.0,60,experiment_data_6527f153bea7b2d7c0d556e4_room_752d4cef-6dc3-4d68-9d9d-0815e9d70bae_2025-09-13T18-32-16-415Z.xlsx,experiment_data_6527f153bea7b2d7c0d556e4_room_752d4cef-6dc3-4d68-9d9d-0815e9d70bae_2025-09-13T18-32-16-415Z.xlsx
