trialIndex,experimentType,partnerAgentType,currentPlayer,participantId,roomId,humanPlayerIndex,aiPlayerIndex,partnerFallbackOccurred,partnerFallbackReason,partnerFallbackStage,partnerFallbackTime,partnerFallbackAIType,collaborationSucceeded,player1GoalReachedStep,player2GoalReachedStep,newGoalPresented,newGoalPosition,distanceCondition,isNewGoalCloserToPlayer2,trialStartTime,gptErrorEvents,currentPlayerIndex,player1Trajectory,player2Trajectory,player1Actions,player2Actions,player1RT,player2RT,player1CurrentGoal,player2CurrentGoal,player1FirstDetectedGoal,player2FirstDetectedGoal,player1FinalReachedGoal,player2FinalReachedGoal,firstDetectedSharedGoal,_finalized,completed,endTime,newGoalPresentedTime,totalSteps,room_id,source_file,sheet_name,game_type
4,2P3G,human,1,66d0217be06f8783cc04f0a7,3058f602-8cd4-402d-96ff-5aa79525a18e,,,False,,,,,1.0,25,34,True,"[11,14]",closer_to_player1,0.0,1757695525561,[],"[0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1]","[[7,0],[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[8,7],[9,7],[10,7],[11,7],[12,7],[13,7]]","[[7,14],[7,14],[7,14],[7,14],[7,14],[7,14],[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[8,7],[9,7],[10,7],[11,7],[12,7],[13,7]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0]]","[484,635,780,931,1068,1212,1348,1508,1676,1788,1915,2036,2172,2308]","[732,992,1097,1224,1329,1445,1656,1910,2014,2145,2247,2381,2515,2895,3149,3283,3378,3480,3609,3737]","[null,null,null,null,null,null,null,1,1,1,1,1,1,1]","[null,null,null,null,null,null,null,null,null,null,null,null,null,1,1,1,1,1,1,1]",1.0,1.0,1,1,1.0,False,True,1757695529300,28.0,34,3058f602-8cd4-402d-96ff-5aa79525a18e,experiment_data_66d0217be06f8783cc04f0a7_room_3058f602-8cd4-402d-96ff-5aa79525a18e_2025-09-12T16-47-43-178Z.xlsx,ExperimentData,Human-Human
5,2P3G,human,1,66d0217be06f8783cc04f0a7,3058f602-8cd4-402d-96ff-5aa79525a18e,,,False,,,,,1.0,22,28,True,"[3,8]",closer_to_player1,1.0,1757695531321,[],"[0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1]","[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[6,6],[7,6],[7,5],[7,4],[7,3],[7,2]]","[[14,7],[13,7],[12,7],[11,7],[10,7],[9,7],[8,7],[7,7],[6,7],[7,7],[7,6],[7,5],[7,4],[7,3],[7,2]]","[[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[492,989,1130,1248,1353,1482,1684,2084,2204,2492,2636,2763,2884]","[1320,1577,1675,1806,1905,2005,2139,2238,2794,3215,3470,3576,3706,3810,4372]","[null,null,null,null,null,null,0,0,0,0,0,0,0]","[null,null,null,null,null,null,null,null,null,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695535695,23.0,28,3058f602-8cd4-402d-96ff-5aa79525a18e,experiment_data_66d0217be06f8783cc04f0a7_room_3058f602-8cd4-402d-96ff-5aa79525a18e_2025-09-12T16-47-43-178Z.xlsx,ExperimentData,Human-Human
6,2P3G,human,1,66d0217be06f8783cc04f0a7,3058f602-8cd4-402d-96ff-5aa79525a18e,,,False,,,,,1.0,17,24,True,"[4,2]",closer_to_player1,1.0,1757695537720,[],"[0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1]","[[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[7,8],[6,8],[5,8],[4,8],[3,8],[2,8]]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[6,8],[5,8],[4,8],[3,8],[2,8]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[533,700,828,981,1133,1261,1437,1613,1757,1901,2053,2205]","[1255,1462,1673,1881,2096,2309,2913,3176,3301,3401,3501,3602]","[null,null,null,null,null,null,0,0,0,0,0,0]","[null,null,null,null,null,null,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695541324,19.0,24,3058f602-8cd4-402d-96ff-5aa79525a18e,experiment_data_66d0217be06f8783cc04f0a7_room_3058f602-8cd4-402d-96ff-5aa79525a18e_2025-09-12T16-47-43-178Z.xlsx,ExperimentData,Human-Human
7,2P3G,human,1,66d0217be06f8783cc04f0a7,3058f602-8cd4-402d-96ff-5aa79525a18e,,,False,,,,,1.0,20,28,True,"[6,8]",closer_to_player2,1.0,1757695543345,[],"[0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1]","[[7,0],[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[562,738,874,1019,1155,1275,1403,1579,1740,1859,1988,2132,2268,2403]","[1435,1680,1782,1910,2010,2118,2488,2946,3209,3346,3463,3563,3696,3797]","[null,null,null,null,null,null,null,0,0,0,0,0,0,0]","[null,null,null,null,null,null,null,0,2,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695547144,22.0,28,3058f602-8cd4-402d-96ff-5aa79525a18e,experiment_data_66d0217be06f8783cc04f0a7_room_3058f602-8cd4-402d-96ff-5aa79525a18e_2025-09-12T16-47-43-178Z.xlsx,ExperimentData,Human-Human
8,2P3G,human,1,66d0217be06f8783cc04f0a7,3058f602-8cd4-402d-96ff-5aa79525a18e,,,False,,,,,1.0,15,22,False,,no_new_goal,,1757695549162,[],"[0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1]","[[7,11],[7,10],[7,9],[7,8],[7,7],[7,6],[6,6],[5,6],[4,6],[3,6],[2,6]]","[[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[6,6],[5,6],[4,6],[3,6],[2,6]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[467,611,762,915,1058,1203,1355,1490,1635,1763,1915]","[1303,1553,1700,1911,2086,2474,2729,2838,2972,3069,3623]","[null,null,null,null,null,0,0,0,0,0,0]","[null,null,null,null,null,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695552787,,22,3058f602-8cd4-402d-96ff-5aa79525a18e,experiment_data_66d0217be06f8783cc04f0a7_room_3058f602-8cd4-402d-96ff-5aa79525a18e_2025-09-12T16-47-43-178Z.xlsx,ExperimentData,Human-Human
9,2P3G,human,1,66d0217be06f8783cc04f0a7,3058f602-8cd4-402d-96ff-5aa79525a18e,,,False,,,,,0.0,15,19,True,"[8,5]",closer_to_player2,1.0,1757695554811,[],"[0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1]","[[13,7],[12,7],[11,7],[10,7],[9,7],[8,7],[8,6],[8,5],[8,4],[8,3],[8,2],[8,1]]","[[3,7],[4,7],[5,7],[6,7],[7,7],[8,7],[8,6]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1]]","[577,737,889,1042,1178,1345,1481,1609,1745,1874,2002,2138]","[1630,1852,2084,2302,2643,3024,3183]","[null,null,null,null,null,0,0,0,0,0,0,0]","[null,null,null,null,null,0,2]",0.0,0.0,0,2,0.0,False,False,1757695557995,18.0,19,3058f602-8cd4-402d-96ff-5aa79525a18e,experiment_data_66d0217be06f8783cc04f0a7_room_3058f602-8cd4-402d-96ff-5aa79525a18e_2025-09-12T16-47-43-178Z.xlsx,ExperimentData,Human-Human
10,2P3G,human,1,66d0217be06f8783cc04f0a7,3058f602-8cd4-402d-96ff-5aa79525a18e,,,False,,,,,1.0,13,30,True,"[8,0]",equal_to_both,,1757695560012,[],"[0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1]","[[12,7],[11,7],[10,7],[9,7],[8,7],[7,7],[6,7],[6,8],[6,9],[6,10],[6,11],[6,12],[6,13],[7,13],[8,13]]","[[0,7],[1,7],[2,7],[3,7],[3,8],[3,9],[3,10],[3,11],[3,12],[3,13],[4,13],[5,13],[6,13],[7,13],[8,13]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[1,0],[1,0],[0,1]]","[[1,0],[1,0],[1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0],[0,1]]","[561,713,865,1024,1185,1337,1528,1680,1832,1976,2129,2280,3145,3305,3497]","[2151,2398,2676,3098,3341,3446,3559,3648,3748,4068,4325,4432,4563,4921,5313]","[null,null,null,null,null,null,1,1,1,1,1,1,1,1,1]","[null,null,2,2,1,1,1,1,1,1,1,1,1,1,1]",1.0,2.0,1,1,1.0,False,True,1757695565327,14.0,30,3058f602-8cd4-402d-96ff-5aa79525a18e,experiment_data_66d0217be06f8783cc04f0a7_room_3058f602-8cd4-402d-96ff-5aa79525a18e_2025-09-12T16-47-43-178Z.xlsx,ExperimentData,Human-Human
11,2P3G,human,1,66d0217be06f8783cc04f0a7,3058f602-8cd4-402d-96ff-5aa79525a18e,,,False,,,,,1.0,12,24,True,"[6,7]",closer_to_player2,1.0,1757695567338,[],"[0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[6,9],[5,9],[4,9],[3,9],[2,9],[1,9],[7,14]]","[[7,4],[7,5],[7,6],[7,7],[7,8],[7,9],[6,9],[5,9],[4,9],[3,9],[2,9],[1,9]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[1,0]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[619,763,914,1075,1211,1378,1538,1674,1811,1954,2107,2258,77376]","[2588,2828,3091,3316,3539,3928,4183,4310,4413,4511,4611,4743]","[null,null,null,null,null,0,0,0,0,0,0,0,0]","[null,null,null,null,null,0,0,0,0,0,0,0,0]",0.0,0.0,0,0,0.0,False,True,1757695572083,18.0,24,3058f602-8cd4-402d-96ff-5aa79525a18e,experiment_data_66d0217be06f8783cc04f0a7_room_3058f602-8cd4-402d-96ff-5aa79525a18e_2025-09-12T16-47-43-178Z.xlsx,ExperimentData,Human-Human
0,2P2G,gpt-4.1-mini,1,670c3a0b29d34e1201670dd1,aa6f51e0-a8a1-49f7-ba8a-a3f3bba2b5f5,0.0,1.0,False,,,,gpt-4.1-mini,1.0,11,27,False,,no_new_goal,,1757696683478,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[14,7],[13,7],[12,7],[11,7],[10,7],[9,7],[9,8],[9,9],[9,10],[9,11],[9,12]]","[[4,7],[3,7],[2,7],[3,7],[4,7],[3,7],[4,7],[5,7],[6,7],[7,7],[8,7],[8,8],[8,9],[8,10],[8,11],[8,12],[8,13],[8,14],[8,13],[8,12],[8,11],[8,10],[8,11],[8,12],[8,13],[8,14],[8,13]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1]]","[[-1,0],[-1,0],[1,0],[1,0],[-1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,-1],[0,-1],[0,-1],[0,-1],[0,1],[0,1],[0,1],[0,1],[0,-1],[1,0]]","[3612,3936,6227,8234,9303,11072,12632,14364,15216,16370,19510]","[3612,3936,6227,8234,9303,11072,12632,14364,15216,16370,19510,20742,20846,21124,21226,21657,22090,22332,22955,23139,23542,23890,24158,24357,24726,24940,25340]","[null,null,null,null,null,1,1,1,1,1,1]","[null,null,null,null,null,null,null,null,null,null,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",1.0,1.0,1,1,,False,True,1757696708819,,27,aa6f51e0-a8a1-49f7-ba8a-a3f3bba2b5f5,experiment_data_670c3a0b29d34e1201670dd1_room_aa6f51e0-a8a1-49f7-ba8a-a3f3bba2b5f5_2025-09-12T17-12-01-255Z.xlsx,ExperimentData,Human-AI
1,2P2G,gpt-4.1-mini,1,670c3a0b29d34e1201670dd1,aa6f51e0-a8a1-49f7-ba8a-a3f3bba2b5f5,0.0,1.0,False,,,,gpt-4.1-mini,1.0,11,16,False,,no_new_goal,,1757696710826,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1]","[[7,1],[7,2],[7,3],[7,4],[7,5],[7,6],[6,6],[5,6],[4,6],[3,6],[2,6]]","[[7,11],[7,10],[7,9],[7,8],[7,7],[7,6],[7,5],[6,5],[5,5],[4,5],[3,5],[2,5],[1,5],[0,5],[0,6],[0,6]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[-1,0],[1,0]]","[2127,2667,2820,4753,5916,8154,9066,9888,10505,11262,12182]","[2127,2667,2820,4753,5916,8154,9066,9888,10505,11262,12182,13044,13425,13643,13951,14403]","[null,null,null,null,null,0,0,0,0,0,0]","[null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0]",0.0,0.0,0,0,,False,True,1757696725230,,16,aa6f51e0-a8a1-49f7-ba8a-a3f3bba2b5f5,experiment_data_670c3a0b29d34e1201670dd1_room_aa6f51e0-a8a1-49f7-ba8a-a3f3bba2b5f5_2025-09-12T17-12-01-255Z.xlsx,ExperimentData,Human-AI
2,2P2G,gpt-4.1-mini,1,670c3a0b29d34e1201670dd1,aa6f51e0-a8a1-49f7-ba8a-a3f3bba2b5f5,0.0,1.0,False,,,,gpt-4.1-mini,1.0,12,35,False,,no_new_goal,,1757696727236,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[6,8],[5,8],[4,8],[3,8],[2,8]]","[[7,2],[7,3],[7,4],[7,5],[7,6],[7,7],[7,8],[7,9],[7,10],[7,11],[7,12],[6,12],[5,12],[4,12],[3,12],[2,12],[1,12],[0,12],[0,11],[0,11],[0,10],[0,9],[0,8],[0,7],[1,7],[1,6],[2,6],[2,5],[2,6],[2,7],[2,8],[2,9],[2,10],[1,10],[1,9]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[0,-1],[1,0],[0,-1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[0,-1],[0,-1]]","[2061,2371,2991,3339,3860,5252,7805,7942,8115,8429,8917,9072]","[2061,2371,2991,3339,3860,5252,7805,7942,8115,8429,8917,9072,9944,10067,10659,10918,11272,11860,11961,12940,13234,13698,14089,14488,14697,14834,15153,15383,15797,16639,16981,17281,17735,18633,18856]","[null,null,null,null,null,null,0,0,0,0,0,0,0]","[null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0.0,0.0,0,0,,False,True,1757696746094,,35,aa6f51e0-a8a1-49f7-ba8a-a3f3bba2b5f5,experiment_data_670c3a0b29d34e1201670dd1_room_aa6f51e0-a8a1-49f7-ba8a-a3f3bba2b5f5_2025-09-12T17-12-01-255Z.xlsx,ExperimentData,Human-AI
3,2P2G,gpt-4.1-mini,1,670c3a0b29d34e1201670dd1,aa6f51e0-a8a1-49f7-ba8a-a3f3bba2b5f5,0.0,1.0,False,,,,gpt-4.1-mini,1.0,11,13,False,,no_new_goal,,1757696748100,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1]","[[7,14],[7,13],[7,12],[7,11],[7,10],[7,9],[6,9],[5,9],[4,9],[3,9],[2,9]]","[[7,4],[7,5],[7,6],[7,7],[7,8],[7,9],[7,10],[6,10],[6,9],[5,9],[4,9],[3,9],[2,9]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,1],[0,1],[0,1],[0,1],[0,1],[0,1],[-1,0],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[2994,3746,6642,7469,8247,9450,11070,11323,11617,11962,12463]","[2994,3746,6642,7469,8247,9450,11070,11323,11617,11962,12463,13334,13700]","[null,null,null,null,null,0,0,0,0,0,0]","[null,null,null,null,null,null,0,0,0,0,0,0,0]",0.0,0.0,0,0,,False,True,1757696761801,,13,aa6f51e0-a8a1-49f7-ba8a-a3f3bba2b5f5,experiment_data_670c3a0b29d34e1201670dd1_room_aa6f51e0-a8a1-49f7-ba8a-a3f3bba2b5f5_2025-09-12T17-12-01-255Z.xlsx,ExperimentData,Human-AI
4,2P2G,gpt-4.1-mini,1,670c3a0b29d34e1201670dd1,aa6f51e0-a8a1-49f7-ba8a-a3f3bba2b5f5,0.0,1.0,False,,,,gpt-4.1-mini,1.0,15,32,False,,no_new_goal,,1757696763808,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[8,7],[7,7],[6,7],[6,6],[6,5],[6,4],[6,3],[6,2]]","[[11,7],[10,7],[9,7],[8,7],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7],[0,7],[0,7],[1,7],[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[5,6],[5,5],[5,4],[5,3],[6,3],[6,2],[7,2],[7,3],[7,2],[7,1],[7,0],[6,0]]","[[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[1,0],[-1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[1,0],[0,-1],[1,0],[0,1],[0,-1],[0,-1],[0,-1],[-1,0],[0,1]]","[2086,2714,3014,3127,3378,3852,4045,6285,7366,8747,8891,9420,9847,10266,11560]","[2086,2714,3014,3127,3378,3852,4045,6285,7366,8747,8891,9420,9847,10266,11560,11963,12431,12738,13090,13647,13863,14417,14826,15130,15735,16035,16424,16633,16935,17280,17387,17667]","[null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0]",0.0,0.0,0,0,,False,True,1757696781476,,32,aa6f51e0-a8a1-49f7-ba8a-a3f3bba2b5f5,experiment_data_670c3a0b29d34e1201670dd1_room_aa6f51e0-a8a1-49f7-ba8a-a3f3bba2b5f5_2025-09-12T17-12-01-255Z.xlsx,ExperimentData,Human-AI
5,2P2G,gpt-4.1-mini,1,670c3a0b29d34e1201670dd1,aa6f51e0-a8a1-49f7-ba8a-a3f3bba2b5f5,0.0,1.0,False,,,,gpt-4.1-mini,1.0,12,14,False,,no_new_goal,,1757696783482,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1]","[[7,11],[7,10],[7,9],[7,8],[7,7],[7,6],[6,6],[5,6],[4,6],[3,6],[2,6],[1,6]]","[[7,1],[7,2],[7,3],[7,4],[7,5],[7,4],[7,5],[7,6],[6,6],[5,6],[4,6],[3,6],[2,6],[1,6]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[0,1],[0,1],[0,1],[0,1],[0,-1],[0,1],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[7232,7685,7971,8530,9449,11106,11486,11892,12195,12420,12715,13081]","[7232,7685,7971,8530,9449,11106,11486,11892,12195,12420,12715,13081,13213,13973]","[null,null,null,null,null,0,0,0,0,0,0,0,0]","[null,null,null,null,null,null,null,0,0,0,0,0,0,0]",0.0,0.0,0,0,,False,True,1757696797456,,14,aa6f51e0-a8a1-49f7-ba8a-a3f3bba2b5f5,experiment_data_670c3a0b29d34e1201670dd1_room_aa6f51e0-a8a1-49f7-ba8a-a3f3bba2b5f5_2025-09-12T17-12-01-255Z.xlsx,ExperimentData,Human-AI
6,2P2G,gpt-4.1-mini,1,670c3a0b29d34e1201670dd1,aa6f51e0-a8a1-49f7-ba8a-a3f3bba2b5f5,0.0,1.0,False,,,,gpt-4.1-mini,1.0,13,25,False,,no_new_goal,,1757696799463,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1]","[[7,13],[7,12],[7,11],[7,10],[7,9],[7,8],[7,7],[6,7],[5,7],[4,7],[3,7],[2,7],[1,7]]","[[7,1],[8,1],[9,1],[9,2],[10,2],[9,2],[8,2],[7,2],[8,2],[8,3],[7,3],[6,3],[5,3],[4,3],[3,3],[2,3],[1,3],[0,3],[0,3],[1,3],[1,4],[0,4],[0,4],[0,5],[0,6]]","[[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0]]","[[1,0],[1,0],[0,1],[1,0],[-1,0],[-1,0],[-1,0],[1,0],[0,1],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[1,0],[0,1],[-1,0],[-1,0],[0,1],[0,1],[0,1]]","[1618,1936,2096,2272,3115,3432,4851,5360,5791,6167,6470,6649,6914]","[1618,1936,2096,2272,3115,3432,4851,5360,5791,6167,6470,6649,6914,7714,7974,8624,8867,9441,9636,10244,10372,10661,11136,11390,11892]","[null,null,null,null,null,null,0,0,0,0,0,0,0,0]","[1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0.0,1.0,0,0,,False,True,1757696811357,,25,aa6f51e0-a8a1-49f7-ba8a-a3f3bba2b5f5,experiment_data_670c3a0b29d34e1201670dd1_room_aa6f51e0-a8a1-49f7-ba8a-a3f3bba2b5f5_2025-09-12T17-12-01-255Z.xlsx,ExperimentData,Human-AI
7,2P2G,gpt-4.1-mini,1,670c3a0b29d34e1201670dd1,aa6f51e0-a8a1-49f7-ba8a-a3f3bba2b5f5,0.0,1.0,False,,,,gpt-4.1-mini,1.0,13,23,False,,no_new_goal,,1757696813363,[],"[0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1]","[[0,7],[1,7],[2,7],[3,7],[4,7],[5,7],[6,7],[7,7],[7,6],[7,5],[7,4],[7,3],[7,2]]","[[14,7],[13,7],[12,7],[11,7],[10,7],[9,7],[8,7],[7,7],[6,7],[6,6],[6,5],[6,4],[6,3],[6,2],[5,2],[6,2],[7,2],[8,2],[8,1],[9,1],[9,0],[8,0],[7,0]]","[[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1]]","[[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,-1],[0,-1],[0,-1],[0,-1],[-1,0],[1,0],[1,0],[1,0],[0,-1],[1,0],[0,-1],[-1,0],[-1,0],[0,1]]","[1787,1991,2198,2606,3528,4056,4496,5908,6602,6872,7189,7323,7699]","[1787,1991,2198,2606,3528,4056,4496,5908,6602,6872,7189,7323,7699,8011,8837,9313,9428,9934,10215,10454,10708,10993,11538]","[null,null,null,null,null,null,null,0,0,0,0,0,0,0]","[null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",0.0,0.0,0,0,,False,True,1757696824902,,23,aa6f51e0-a8a1-49f7-ba8a-a3f3bba2b5f5,experiment_data_670c3a0b29d34e1201670dd1_room_aa6f51e0-a8a1-49f7-ba8a-a3f3bba2b5f5_2025-09-12T17-12-01-255Z.xlsx,ExperimentData,Human-AI
